AGE,MARRIAGE,PAY_1,PAY_2,PAY_3,TARGET
36,1,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
36,1,0,0,0,0
36,1,0,0,0,0
40,1,0,0,0,0
42,1,1,2,0,0
39,1,1,2,0,0
31,1,0,0,0,0
36,1,0,0,0,0
35,1,0,0,0,0
33,1,0,0,0,0
37,1,0,0,0,0
32,1,0,0,0,0
34,1,0,0,0,0
40,1,0,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
39,1,0,0,0,0
34,1,0,0,0,0
36,1,1,0,0,0
33,1,1,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
39,1,0,0,2,0
39,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
42,1,0,0,0,0
34,1,0,0,0,0
36,1,0,0,0,0
40,1,0,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
34,1,1,2,3,0
36,1,0,0,0,0
35,1,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
35,1,0,0,0,0
40,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
40,1,0,0,0,0
37,1,0,0,2,0
36,1,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
35,1,0,0,0,0
42,1,0,0,0,0
40,1,0,0,0,0
39,1,0,0,0,0
40,1,0,0,0,0
36,1,1,0,0,0
38,1,0,0,0,0
41,1,0,0,0,0
40,1,0,0,0,0
32,1,1,2,2,0
44,1,0,0,2,0
36,1,0,0,0,0
42,1,0,0,0,0
39,1,0,0,0,0
39,1,0,0,0,0
40,1,1,0,0,0
40,1,0,0,0,0
36,1,0,2,0,0
41,1,0,0,0,0
43,1,1,2,2,0
37,1,0,0,0,0
37,1,0,0,0,0
34,1,0,0,0,0
37,1,1,0,0,0
37,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
43,1,0,0,0,0
40,1,0,0,0,0
38,1,0,0,0,0
35,1,0,0,0,0
39,1,0,0,0,0
39,1,0,0,0,0
34,1,0,0,2,0
36,1,0,0,0,0
34,1,0,0,0,0
37,1,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
42,1,0,0,0,0
39,1,0,0,0,0
37,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
35,1,0,0,0,0
43,1,0,0,0,0
40,1,0,0,0,0
35,1,0,0,0,0
43,1,0,0,0,0
35,1,1,0,0,0
42,1,0,0,0,0
43,1,1,2,0,0
42,1,0,0,0,0
34,1,1,2,2,0
46,1,0,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
33,1,1,0,0,0
41,1,2,2,2,0
39,1,0,0,0,0
38,1,1,2,0,0
33,1,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
37,1,0,0,0,0
42,1,2,2,2,0
35,1,1,0,0,0
34,1,0,0,0,0
37,1,2,2,2,0
39,1,1,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
36,1,1,0,0,0
32,1,0,0,0,0
36,1,0,0,0,0
34,1,2,2,0,0
42,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
41,1,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
33,1,2,2,2,0
40,1,0,0,0,0
32,1,0,0,0,0
40,1,1,0,0,0
40,1,0,0,0,0
35,1,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
41,1,0,0,0,0
39,1,0,0,0,0
41,1,0,0,0,0
34,1,0,0,0,0
36,1,0,0,0,0
43,1,0,0,0,0
41,1,0,0,2,0
41,1,0,0,0,0
39,1,0,0,2,0
38,1,0,0,0,0
40,1,1,2,0,0
40,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
33,1,0,0,0,0
37,1,0,0,2,0
35,1,0,0,0,0
37,1,1,3,2,0
34,1,0,0,0,0
43,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
32,1,0,0,0,0
33,1,0,0,0,0
40,1,1,0,0,0
39,1,0,0,0,0
41,1,0,0,0,0
39,1,2,0,0,0
35,1,0,0,0,0
39,1,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
35,1,0,0,0,0
40,1,0,0,0,0
39,1,0,0,0,0
34,1,0,0,0,0
35,1,0,0,0,0
44,1,0,0,0,0
34,1,1,2,2,0
41,1,0,0,0,0
33,1,0,0,2,0
41,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
33,1,0,0,0,0
40,1,0,0,0,0
34,1,0,0,0,0
39,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
41,1,0,0,0,0
39,1,0,0,0,0
34,1,0,0,0,0
38,1,0,0,0,0
40,1,0,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
40,1,0,0,0,0
43,1,0,0,0,0
34,1,2,2,2,0
36,1,0,0,0,0
35,1,2,2,2,0
39,1,0,0,0,0
35,1,1,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
38,1,1,0,0,0
38,1,0,0,0,0
40,1,0,0,0,0
36,1,2,2,3,0
39,1,0,0,0,0
41,1,0,0,0,0
36,1,0,0,2,0
39,1,0,0,0,0
35,1,0,0,0,0
43,1,0,0,0,0
40,1,0,0,3,0
36,1,0,0,0,0
35,1,0,0,0,0
42,1,0,0,0,0
35,1,1,0,0,0
36,1,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
41,1,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
40,1,0,2,0,0
37,1,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
40,1,1,0,0,0
39,1,0,0,0,0
41,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
31,1,0,0,0,0
37,1,0,0,0,0
30,3,0,0,0,0
43,1,0,0,0,0
38,1,0,0,0,0
42,1,1,0,2,0
37,1,0,0,0,0
42,1,0,0,0,0
37,1,0,0,0,0
37,1,0,0,0,0
41,1,1,0,0,0
40,1,0,0,0,0
37,1,1,4,4,0
39,1,4,4,4,0
33,1,0,0,0,0
42,1,0,0,0,0
34,1,1,2,0,0
44,1,0,0,0,0
42,1,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
35,1,1,0,0,0
41,1,0,0,0,0
33,1,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
39,1,1,2,0,0
39,1,1,0,0,0
38,1,0,0,0,0
36,1,0,0,2,0
38,1,0,0,0,0
39,1,0,0,0,0
39,1,0,0,0,0
34,1,0,2,0,0
34,1,0,0,0,0
40,1,1,0,0,0
33,1,0,0,0,0
35,1,0,0,0,0
36,1,0,0,0,0
33,1,0,0,0,0
42,1,0,0,0,0
28,1,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
34,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
34,1,0,0,0,0
38,1,0,0,0,0
44,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
42,1,0,0,0,0
36,1,0,0,0,0
44,1,0,0,0,0
37,1,0,0,0,0
41,1,1,2,0,0
42,1,0,0,0,0
43,1,0,0,0,0
34,1,0,0,0,0
37,1,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
40,1,1,0,0,0
34,1,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
41,1,0,0,0,0
38,1,0,0,0,0
40,1,0,0,0,0
38,3,0,0,0,0
35,1,0,0,0,0
41,1,0,0,0,0
32,1,0,0,0,0
39,1,0,0,0,0
32,1,0,0,0,0
33,1,0,0,0,0
31,1,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
40,1,1,0,0,0
37,1,2,2,2,0
38,1,0,2,2,0
42,1,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
37,1,2,0,0,0
38,1,1,2,2,0
35,1,1,0,0,0
36,1,0,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
33,1,2,2,2,0
35,1,0,0,0,0
37,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
41,1,0,0,2,0
42,1,0,0,0,0
41,1,0,0,0,0
37,1,0,0,0,0
34,1,2,2,2,0
35,3,0,0,0,0
44,1,0,0,0,0
36,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
35,1,0,0,0,0
33,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
36,1,2,2,2,0
34,1,0,0,0,0
39,1,1,2,0,0
39,1,0,0,0,0
38,1,0,0,0,0
30,1,0,0,0,0
34,1,0,0,0,0
40,1,0,0,0,0
43,1,0,0,0,0
36,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
40,1,0,0,0,0
40,1,0,0,0,0
35,1,2,0,0,0
34,1,0,0,0,0
39,1,1,2,2,0
40,1,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
36,1,0,0,0,0
38,1,1,2,2,0
37,1,0,0,0,0
36,1,0,0,0,0
46,1,0,0,0,0
37,1,0,0,0,0
38,1,0,0,0,0
35,1,0,0,0,0
40,1,0,0,0,0
39,1,0,0,0,0
36,1,0,0,0,0
43,1,0,0,0,0
35,1,0,0,0,0
31,1,0,0,0,0
38,1,1,0,0,0
43,1,0,0,0,0
43,1,0,0,0,0
35,1,0,0,0,0
35,1,0,0,0,0
41,1,3,2,2,0
38,1,0,0,3,0
37,1,0,0,0,0
42,1,1,0,2,0
33,1,0,0,0,0
38,1,0,0,0,0
35,1,0,0,0,0
39,1,0,0,0,0
29,1,1,0,0,0
41,1,0,0,2,0
40,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
35,1,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
42,1,0,0,0,0
39,1,0,0,0,0
29,1,0,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
37,1,1,2,2,0
41,1,0,0,0,0
38,1,2,0,0,0
33,1,0,0,0,0
39,1,0,0,0,0
39,1,0,0,2,0
41,1,0,0,0,0
42,1,0,0,0,0
43,1,0,0,0,0
44,1,0,0,0,0
35,1,2,2,2,0
37,1,1,0,0,0
39,1,0,0,0,0
37,1,0,0,0,0
40,1,0,0,0,0
40,1,1,0,0,0
33,1,0,0,0,0
36,1,0,0,0,0
32,1,0,0,0,0
28,1,0,0,0,0
36,1,0,0,0,0
34,1,0,0,0,0
36,1,0,0,2,0
35,1,1,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
35,1,0,0,0,0
33,1,0,0,0,0
43,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
39,1,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
36,1,0,0,0,0
38,1,0,0,0,0
34,1,1,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
41,1,0,0,0,0
39,1,1,0,0,0
33,1,0,0,0,0
37,1,0,0,0,0
34,1,0,0,0,0
34,1,0,0,0,0
37,1,0,0,0,0
41,1,0,0,0,0
37,1,1,2,0,0
37,1,0,0,0,0
37,1,0,0,0,0
43,1,0,0,0,0
38,1,0,0,0,0
37,1,0,0,0,0
34,1,0,0,0,0
39,1,0,0,0,0
32,1,0,0,0,0
35,1,0,0,0,0
38,1,0,0,2,0
38,1,1,1,0,0
33,1,0,0,0,0
27,1,0,0,0,0
35,1,0,0,0,0
39,1,0,0,0,0
41,1,0,0,0,0
34,1,0,0,0,0
33,1,0,0,0,0
39,1,0,0,2,0
35,1,1,2,2,0
38,1,0,0,0,0
37,1,0,0,0,0
30,1,0,0,0,0
42,1,1,2,2,0
40,1,0,0,0,0
34,1,0,0,0,0
33,1,0,0,0,0
41,1,0,0,0,0
38,1,0,0,0,0
44,1,0,0,0,0
37,1,0,0,0,0
40,1,0,2,0,0
39,1,0,0,0,0
34,1,0,0,0,0
41,1,1,2,2,0
38,1,1,2,2,0
35,1,0,0,2,0
36,1,0,0,0,0
36,1,1,2,0,0
40,1,0,0,2,0
40,1,0,0,0,0
36,1,1,2,0,0
39,1,0,2,0,0
36,1,0,0,0,0
37,1,0,0,0,0
38,1,1,0,0,0
33,1,0,0,0,0
36,1,0,0,0,0
40,2,1,0,0,0
37,2,0,0,0,0
39,1,1,0,0,0
38,2,0,0,0,0
41,2,0,0,0,0
33,2,2,2,2,0
41,2,0,0,0,0
39,1,0,0,0,0
36,1,0,0,2,0
37,1,0,0,0,0
41,1,1,0,0,0
37,2,0,0,0,0
38,2,0,0,0,0
36,2,0,0,0,0
35,2,0,0,0,0
33,2,0,0,0,0
35,2,0,2,0,0
33,1,1,2,0,0
36,1,0,0,0,0
36,2,0,0,0,0
43,1,0,0,0,0
34,1,0,0,0,0
40,2,0,0,0,0
34,2,0,0,0,0
36,1,0,0,0,0
36,2,0,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
40,2,0,0,0,0
34,2,1,0,0,0
37,2,1,2,0,0
42,2,0,0,0,0
37,2,0,0,0,0
38,2,0,0,0,0
34,1,0,0,0,0
42,2,0,0,0,0
31,1,0,0,0,0
37,2,0,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
41,1,0,0,0,0
38,2,2,0,0,0
37,1,0,0,0,0
32,1,1,0,2,0
36,3,1,2,4,0
34,2,0,0,0,0
37,1,1,0,0,0
43,1,1,0,0,0
42,1,0,0,0,0
34,2,0,0,0,0
38,1,0,0,0,0
38,2,0,0,0,0
39,2,0,0,0,0
43,2,0,2,0,0
40,1,1,0,2,0
41,1,0,0,0,0
29,2,0,0,0,0
39,2,0,0,0,0
44,2,0,0,0,0
41,1,2,2,2,0
33,1,0,0,0,0
35,1,0,0,0,0
39,1,0,0,0,0
36,2,0,0,0,0
40,2,1,2,0,0
38,2,0,0,0,0
37,1,0,0,0,0
34,1,0,0,0,0
31,2,0,0,0,0
40,2,1,2,0,0
40,1,0,0,0,0
37,2,0,0,0,0
34,2,1,0,0,0
36,2,0,0,0,0
38,2,1,0,0,0
35,2,0,0,0,0
38,2,0,0,0,0
41,1,0,0,0,0
40,2,0,0,0,0
37,2,0,0,0,0
40,2,0,0,0,0
36,1,0,0,0,0
41,2,0,0,0,0
36,2,0,0,0,0
39,2,0,0,0,0
38,2,1,2,0,0
41,1,1,0,0,0
42,1,0,0,0,0
36,2,0,0,0,0
39,2,4,4,3,0
34,1,0,0,0,0
43,1,0,0,0,0
36,2,3,2,0,0
40,1,0,0,0,0
40,2,0,0,0,0
36,2,0,0,2,0
31,1,0,0,0,0
39,2,0,0,0,0
34,1,0,0,0,0
36,1,0,0,0,0
40,1,0,0,0,0
36,2,0,0,0,0
34,1,1,2,0,0
34,1,0,0,0,0
38,2,0,0,0,0
40,2,0,0,2,0
32,1,0,0,0,0
40,2,0,0,0,0
40,1,0,0,0,0
39,1,0,0,0,0
35,2,1,0,0,0
35,1,0,0,0,0
31,2,0,0,0,0
37,1,0,0,0,0
39,1,0,0,0,0
39,2,1,2,2,0
37,1,0,0,0,0
38,2,0,0,0,0
38,2,0,0,0,0
37,2,0,0,0,0
46,1,1,2,2,0
40,2,0,0,0,0
40,1,0,0,0,0
40,1,1,2,2,0
37,2,0,0,0,0
31,2,0,0,0,0
43,2,0,0,2,0
31,2,0,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
37,2,0,0,0,0
41,2,0,0,0,0
37,2,0,0,0,0
35,1,0,0,0,0
37,1,0,0,0,0
36,1,1,0,0,0
37,1,0,0,0,0
38,1,0,0,2,0
38,1,0,0,0,0
38,2,0,0,0,0
44,1,0,0,0,0
32,1,0,0,0,0
32,2,1,2,0,0
37,2,0,0,0,0
34,1,0,0,0,0
32,2,0,0,0,0
36,2,0,0,0,0
36,2,0,0,0,0
35,2,0,0,0,0
43,1,0,0,2,0
41,2,0,0,0,0
37,1,2,2,2,0
38,1,1,0,0,0
35,2,0,0,0,0
35,1,0,0,0,0
39,2,0,0,0,0
33,2,0,0,0,0
40,2,0,0,0,0
45,2,0,0,0,0
41,2,1,2,2,0
45,2,2,2,2,0
40,2,0,0,0,0
35,1,0,0,0,0
39,2,0,0,0,0
39,2,0,0,0,0
33,2,0,0,0,0
39,1,0,0,0,0
40,1,0,0,0,0
38,1,0,0,0,0
38,1,0,0,0,0
43,2,1,0,0,0
38,1,0,0,0,0
36,2,0,0,2,0
41,2,0,0,0,0
40,1,0,0,0,0
38,1,0,2,2,0
41,2,2,2,4,0
39,1,0,0,0,0
40,2,0,0,0,0
34,2,0,0,0,0
34,2,0,0,0,0
37,1,0,0,0,0
32,1,0,0,0,0
33,2,0,0,0,0
35,1,0,0,0,0
38,1,0,0,0,0
38,2,0,0,0,0
35,2,0,0,0,0
40,1,0,0,0,0
35,1,0,0,0,0
37,3,2,0,0,0
36,1,0,0,0,0
43,1,0,0,0,0
37,2,0,0,0,0
39,2,0,0,0,0
34,1,0,0,0,0
35,1,0,0,0,0
42,1,0,0,0,0
42,2,0,0,0,0
38,1,0,0,0,0
40,1,0,3,2,0
36,2,0,0,0,0
39,1,1,0,0,0
40,2,0,0,0,0
35,1,0,0,0,0
34,1,1,0,0,0
34,2,0,0,0,0
36,2,0,0,0,0
33,1,0,0,0,0
38,1,0,0,0,0
31,1,0,0,0,0
33,1,0,0,0,0
36,2,0,0,0,0
35,2,0,0,0,0
37,1,0,0,0,0
33,2,0,0,0,0
36,2,1,2,2,0
37,1,0,0,2,0
40,2,0,0,0,0
40,1,0,0,0,0
39,2,0,0,0,0
